source,target,weight
Clemson,North Carolina-Wilmington,6
Clemson,Duke,8
Clemson,North Carolina State,3
Clemson,Charleston,11
Clemson,Appalachian State,6
Clemson,North Carolina-Charlotte,11
Clemson,East Carolina,6
Clemson,Emory,6
Clemson,South Carolina,6
Clemson,Notre Dame,14
Clemson,Tennessee,13
Clemson,George Mason,12
Clemson,Georgia Tech,9
Clemson,Ohio,7
Clemson,Indiana,5
Clemson,New Hampshire,12
Clemson,Pennsylvania,15
Clemson,Connecticut,13
Clemson,Penn State,9
Clemson,Tulane,10
Clemson,Maryland,10
Clemson,Massachusetts,3
Clemson,Auburn,6
Clemson,Georgia State,6
Clemson,Harvard,6
Clemson,Tennessee-Chattanooga,12
Clemson,Mississippi State,15
Wake Forest,Clemson,5
Wake Forest,Duke,1
Wake Forest,Charleston,2
Wake Forest,North Carolina-Wilmington,2
Wake Forest,North Carolina State,1
Wake Forest,North Carolina-Charlotte,3
Wake Forest,East Carolina,3
Wake Forest,Appalachian State,4
Wake Forest,James Madison,10
Wake Forest,South Carolina,6
Wake Forest,Virginia,8
Wake Forest,High Point,11
Wake Forest,Cornell,12
Wake Forest,William & Mary,12
Wake Forest,American,11
Wake Forest,North Carolina,0
Wake Forest,Liberty,1
Wake Forest,Shippensburg,7
Wake Forest,Christopher Newport,7
Anderson,Campbell,6
Anderson,Elon,7
Anderson,Davidson,3
Anderson,High Point,13
Anderson,North Carolina-Asheville,4
Anderson,Charleston,10
Anderson,Appalachian State,9
Anderson,Wingate,10
Anderson,Georgia,12
Anderson,Missouri S&T,1
Anderson,Berry,9
Anderson,Messiah,5
Anderson,Franciscan,6
Anderson,Samford,8
Anderson,Mary Washington,10
Campbell,Anderson,10
Campbell,High Point,7
Campbell,North Carolina-Asheville,9
Campbell,Davidson,5
Campbell,Elon,6
Campbell,Air Force,9
Campbell,Samford,7
Campbell,Xavier,11
Campbell,Florida Tech,8
Campbell,Berry,4
Campbell,University of Pittsburgh,4
Campbell,New Hampshire,2
Campbell,SUNY-Fredonia,7
Campbell,Delaware,5
Campbell,North Carolina State,12
Western Washington,Oregon State,15
Western Washington,Washington,8
Western Washington,Oregon,4
Western Washington,Victoria,6
Western Washington,British Columbia,13
Western Washington,Cal Poly-SLO,5
Western Washington,Whitman,13
Western Washington,Stanford,13
Western Washington,Brigham Young,6
Western Washington,Puget Sound,4
Western Washington,Pacific Lutheran,10
Western Washington,Gonzaga,7
Western Washington,Lewis & Clark,4
Western Washington,Idaho,10
Western Washington,Portland State,6
Western Washington,UCLA,8
Western Washington,California-Santa Cruz,8
Western Washington,California-Santa Barbara,4
Western Washington,Santa Clara,9
Western Washington,San Diego State,11
Oregon State,Western Washington,9
Oregon State,Oregon,8
Oregon State,Washington,7
Oregon State,Oregon State,6
Oregon State,Victoria,11
Oregon State,British Columbia,10
Oregon State,Utah State,13
Oregon State,Montana State,9
Oregon State,Whitman,1
Oregon State,Boise State,13
Oregon State,Utah,11
Oregon State,Pacific Lutheran,15
Oregon State,Willamette University,12
Oregon State,Stanford,14
Oregon State,Cal Poly-SLO,8
Oregon State,Brigham Young,8
Oregon State,Humboldt State,13
Oregon State,Lewis & Clark College,13
Oregon State,Nevada-Reno,15
Oregon State,Gonzaga,14
Oregon State,Central Washington,15
Oregon State,Washington State,15
Oregon State,Whitworth,15
Oregon State,Western Washington University,15
Oregon,Oregon State,15
Oregon,Washington,14
Oregon,Western Washington,13
Oregon,Victoria,15
Oregon,Tufts,15
Oregon,Pittsburgh,14
Oregon,Wisconsin,12
Oregon,Michigan,12
Oregon,Whitman,15
Oregon,Utah State,13
Oregon,Boise State,13
Oregon,Montana State,13
Oregon,Minnesota,13
Oregon,Virginia,13
Oregon,California-Santa Barbara,13
Oregon,Massachusetts,15
Oregon,Carleton College-CUT,12
Oregon,Washington State,15
Oregon,Puget Sound,15
Oregon,UCLA,13
Oregon,Cal Poly-SLO,12
Oregon,Southern California,10
Oregon,California-San Diego,12
Oregon,California,13
Oregon,Northwestern,13
Oregon,Brigham Young,14
Oregon,Ohio State,13
Oregon,Colorado,10
Oregon,Sacramento State,12
Oregon,Claremont,8
Oregon,Carleton College-GoP,5
Washington,Western Washington,15
Washington,Oregon State,15
Washington,Oregon,13
Washington,British Columbia,13
Washington,Washington,1
Washington,Victoria,13
Washington,Rutgers,15
Washington,Northeastern,14
Washington,Cal Poly-SLO,11
Washington,Colorado,13
Washington,Ohio State,9
Washington,Montana,8
Washington,Idaho,8
Washington,Utah,13
Washington,Pacific Lutheran,13
Washington,Washington State,10
Washington,Whitworth,13
Washington,Willamette University,13
Washington,Gonzaga,8
Washington,Seattle,15
Washington,Lewis & Clark,5
Washington,Brigham Young,11
Washington,Whitman,7
Washington,Portland,3
Washington,Lewis & Clark College,1
Washington,Humboldt State,15
Washington,Nevada-Reno,3
Washington,Portland State,7
Washington,California,10
Washington,Michigan State,13
Washington,Southern California,12
Washington,UCLA,13
Washington,Stanford,9
Washington,Carleton College-CUT,11
Washington,Colorado State,9
Washington,Brown,12
Washington,Minnesota,10
Washington,Northwestern,13
Washington,California-Santa Cruz,5
Washington,Las Positas,3
Washington,Arizona,10
Victoria,British Columbia,13
Victoria,Western Washington,13
Victoria,Washington,9
Victoria,Oregon,5
Victoria,Oregon State,12
Victoria,Wisconsin,4
Victoria,Pittsburgh,14
Victoria,Tufts,13
Victoria,Iowa State,8
Victoria,Utah,14
Victoria,Idaho,13
Victoria,Montana,14
Victoria,Whitman,13
Victoria,Brigham Young,8
Victoria,Cal Poly-SLO,7
Victoria,California-Santa Barbara,13
Victoria,Connecticut,12
Victoria,Stanford,13
Victoria,California-San Diego,13
Victoria,California,11
Victoria,Southern California,13
Victoria,North Carolina,10
Victoria,Colorado State,7
British Columbia,Victoria,8
British Columbia,Washington,8
British Columbia,Western Washington,9
British Columbia,Oregon State,12
British Columbia,Montana,9
British Columbia,Utah,9
British Columbia,Idaho,13
British Columbia,Utah State,15
British Columbia,Boise State,15
British Columbia,Brigham Young,10
British Columbia,Stanford,7
British Columbia,Whitman,13
British Columbia,Santa Clara,13
British Columbia,Illinois,8
British Columbia,Southern California,13
British Columbia,California,4
British Columbia,UCLA,13
British Columbia,California-San Diego,10
British Columbia,Colorado State University,13
British Columbia,Cal Poly-SLO,9
British Columbia,California-Santa Barbara,13
Maryland-Baltimore County,Salisbury,15
Maryland-Baltimore County,Johns Hopkins,9
Maryland-Baltimore County,American,8
Maryland-Baltimore County,Georgetown,10
Maryland-Baltimore County,Towson,6
Maryland-Baltimore County,George Washington,8
Maryland-Baltimore County,Delaware,5
Maryland-Baltimore County,Maryland,6
Maryland-Baltimore County,West Chester,15
Maryland-Baltimore County,Millersville,15
Maryland-Baltimore County,Shippensburg,9
Maryland-Baltimore County,Drexel University,6
Maryland-Baltimore County,Princeton,2
Maryland-Baltimore County,North Carolina,9
Maryland-Baltimore County,St Mary's Maryland,10
Maryland-Baltimore County,SUNY-Oneonta,2
Maryland-Baltimore County,Lancaster Bible,14
Salisbury,Maryland-Baltimore County,10
Salisbury,Johns Hopkins,2
Salisbury,American,11
Salisbury,Georgetown,1
Salisbury,Delaware,5
Salisbury,George Washington,10
Salisbury,Stevens Tech,12
Salisbury,SUNY-Albany,9
Salisbury,Bates College,3
Salisbury,SUNY-Cortland,2
Salisbury,Sacred Heart,13
Salisbury,Lancaster Bible,13
Salisbury,Princeton,13
Salisbury,Bryant University,1
Salisbury,Dickinson,12
Salisbury,College of New Jersey,13
Salisbury,Brandeis,4
Salisbury,Navy,13
Salisbury,Lehigh,3
Salisbury,Cedarville,1
Salisbury,Virginia Commonwealth,5
Towson,Delaware,1
Towson,Maryland,1
Towson,George Washington,4
Towson,Johns Hopkins,6
Towson,Georgetown,2
Towson,Maryland-Baltimore County,5
Towson,American,4
Towson,North Carolina,7
Towson,Pennsylvania,10
Towson,Lehigh,4
Towson,NYU,9
Towson,George Mason,5
Towson,Princeton,4
Towson,Drexel University,5
Towson,Shippensburg,2
Towson,Navy,3
Towson,St Mary's Maryland,9
Towson,SUNY Oneonta,6
Towson,Lancaster Bible,9
Georgia,Minnesota,11
Georgia,California,10
Georgia,North Carolina,6
Georgia,Ohio State,8
Georgia,Colorado,10
Georgia,Tulane,13
Georgia,Tennessee-Chattanooga,13
Georgia,Tennessee,15
Georgia,Central Florida,10
Georgia,LSU,11
Georgia,Florida,8
Georgia,South Florida,5
Georgia,Georgia Tech,11
Georgia,Alabama,14
Georgia,Georgia State,13
Georgia,Kennesaw State,14
Georgia,Edinboro,13
Georgia,Wingate,10
Georgia,North Carolina-Charlotte,5
Georgia,Appalachian State,6
Georgia,Anderson,7
Georgia,North Carolina-Wilmington,10
Georgia,Carnegie Mellon,13
Georgia,Northeastern,11
Georgia,South Carolina,9
Georgia,Pittsburgh,3
Georgia,Charleston,13
Georgia,North Carolina-Asheville,6
Georgia,Chicago,7
Georgia,Florida Tech,11
Georgia,Florida Atlantic,15
Georgia,Carleton College-CUT,5
Georgia,Harvard,13
Georgia,Virginia Tech,12
Georgia,Maryland,14
Georgia,Auburn,15
Georgia,Texas A&M,13
Georgia,Rutgers,13
Georgia,Brown,11
Georgia,Oklahoma,10
Georgia,Michigan,13
Georgia,Texas,10
Minnesota,Georgia,9
Minnesota,Ohio State,10
Minnesota,North Carolina,9
Minnesota,California,12
Minnesota,Rutgers,10
Minnesota,Minnesota-Duluth,15
Minnesota,Carleton College-CUT,10
Minnesota,Northern Iowa,14
Minnesota,Wisconsin-Milwaukee,15
Minnesota,Marquette,9
Minnesota,Iowa State,15
Minnesota,Minnesota State-Mankato,13
Minnesota,Iowa,13
Minnesota,Wisconsin-Whitewater,12
Minnesota,Wisconsin,15
Minnesota,Luther,14
Minnesota,North Dakota State,15
Minnesota,Virginia,13
Minnesota,Oregon,5
Minnesota,Massachusetts,11
Minnesota,California-Santa Barbara,15
Minnesota,William & Mary,15
Minnesota,Florida State,13
Minnesota,Brown,7
Minnesota,Texas,12
Minnesota,Harvard,11
Minnesota,Tufts,8
Minnesota,Northeastern,13
Minnesota,Eastern Illinois,6
Minnesota,Illinois,7
Minnesota,DePaul,3
Minnesota,Wisconsin- La Crosse,9
Minnesota,Coe,13
Minnesota,Chicago,13
Minnesota,Kansas State,13
Minnesota,Carleton Hot Karls,8
Minnesota,Cal Poly-SLO,7
Minnesota,Colorado,9
Minnesota,Washington,9
Minnesota,Northwestern,10
Minnesota,Stanford,13
Minnesota,Macalester,10
Minnesota,Winona State,12
Minnesota,Bethel,9
Minnesota,Minnesota,1
Minnesota,Drake,13
Minnesota,Wisconsin-Eau Claire,13
Minnesota,St. Thomas,13
Ohio State,Minnesota,8
Ohio State,California,8
Ohio State,Georgia,14
Ohio State,Brown,10
Ohio State,Washington,14
Ohio State,Toledo,13
Ohio State,Miami Ohio,13
Ohio State,Kent State,13
Ohio State,Ohio,15
Ohio State,Cincinnati,15
Ohio State,West Chester,15
Ohio State,Pennsylvania,13
Ohio State,Oberlin,13
Ohio State,Temple,11
Ohio State,Penn State,9
Ohio State,Pittsburgh,10
Ohio State,Case Western Reserve,12
Ohio State,Western Michigan,11
Ohio State,Michigan,7
Ohio State,Cedarville,3
Ohio State,Ohio Northern,5
Ohio State,Kenyon,0
Ohio State,Davidson,5
Ohio State,Wesleyan,8
Ohio State,Richmond,5
Ohio State,Shippensburg,8
Ohio State,Messiah,13
Ohio State,Dartmouth,13
Ohio State,North Carolina,10
Ohio State,Tennessee,13
Ohio State,Appalachian State,12
Ohio State,North Carolina State,13
Ohio State,Alabama,13
Ohio State,Brigham Young,11
Ohio State,Northwestern,12
Ohio State,Oregon,6
Ohio State,Texas,10
Ohio State,Colorado State,12
Ohio State,Carleton College-CUT,8
California,Georgia,8
California,North Carolina,4
California,Ohio State,7
California,Minnesota,8
California,Northeastern,9
California,Humboldt State,11
California,California-Davis,11
California,Sacramento State,11
California,California-Santa Cruz,11
California,Las Positas,11
California,Stanford,15
California,New Mexico,12
California,Chico State,9
California,California-Santa Barbara,12
California,Cal Poly-SLO,13
California,Southern California,11
California,California-San Diego,13
California,Arizona State,5
California,UCLA,8
California,San Diego State,11
California,Colorado,7
California,British Columbia,7
California,Michigan State,13
California,Washington,12
California,Arizona,13
California,Victoria,9
California,Colorado State University,14
California,Oregon,7
California,Brigham Young,11
California,Northwestern,13
California,Carleton College-CUT,6
California,Colorado State,3
California,Wisconsin,11
California,Duke,13
California,Portland,9
California,Santa Clara,10
California,Texas,10
California,San Jose State,10
California,Whitman,6
California,Air Force,9
California,Washington University,7
California,Utah,9
California,Colorado-Denver,13
Brown,Iowa State,15
Brown,North Carolina State,13
Brown,Texas,11
Brown,Michigan,15
Brown,North Carolina,8
Brown,Colorado,11
Brown,Ohio State,15
Brown,Massachusetts,13
Brown,Vermont,13
Brown,New Hampshire,12
Brown,Maine,13
Brown,Colby,15
Brown,Amherst College,15
Brown,Massachusetts Amherst,8
Brown,Dartmouth,13
Brown,Northeastern,13
Brown,Boston College,13
Brown,MIT,13
Brown,Tufts,15
Brown,SUNY-Binghamton,13
Brown,SUNY-Albany,10
Brown,Yale,7
Brown,Rutgers,13
Brown,Stevens Tech,10
Brown,SUNY-Cortland,8
Brown,Maryland,13
Brown,Auburn,13
Brown,Pittsburgh,12
Brown,Carleton College-CUT,11
Brown,Texas-Dallas,12
Brown,Minnesota,13
Brown,Georgia,15
Brown,Cornell,13
Brown,Northwestern,12
Brown,Emory,13
Brown,Central Florida,15
Brown,Texas A&M,15
Brown,Colorado State,13
Brown,Washington,11
Brown,Cal Poly-SLO,12
Iowa State,Brown,11
Iowa State,Texas,14
Iowa State,North Carolina State,13
Iowa State,Michigan,14
Iowa State,Victoria,12
Iowa State,Minnesota,5
Iowa State,Wisconsin,15
Iowa State,Minnesota State-Mankato,13
Iowa State,Iowa,13
Iowa State,Wisconsin-Whitewater,13
Iowa State,Carleton College-CUT,14
Iowa State,Wisconsin-Milwaukee,13
Iowa State,Marquette,8
Iowa State,Northern Iowa,13
Iowa State,Nebraska-Omaha,13
Iowa State,Creighton,13
Iowa State,Illinois-Chicago,8
Iowa State,Kentucky,8
Iowa State,Notre Dame,5
Iowa State,Saint Louis,2
Iowa State,Oklahoma,13
Iowa State,Texas State,13
Iowa State,Utah,9
Iowa State,Texas-Dallas,14
Iowa State,Dartmouth,12
Iowa State,Oklahoma State,15
Iowa State,Illinois State,7
Iowa State,Purdue,7
Iowa State,Cincinnati,7
Iowa State,John Brown,6
Michigan,North Carolina State,15
Michigan,Texas,7
Michigan,Iowa State,15
Michigan,Brown,7
Michigan,Cal Poly-SLO,10
Michigan,Oregon,13
Michigan,Chicago,11
Michigan,Illinois State,9
Michigan,Purdue,10
Michigan,Northwestern,15
Michigan,Indiana,15
Michigan,Illinois,11
Michigan,Notre Dame,6
Michigan,Kentucky,11
Michigan,Michigan State,11
Michigan,Western Michigan,13
Michigan,Miami Upper,9
Michigan,SUNY-Buffalo,13
Michigan,Cincinnati,9
Michigan,Cleveland State,15
Michigan,Case Western Reserve,13
Michigan,Ohio State,12
Michigan,Cedarville,13
Michigan,Ohio,6
Michigan,RIT,15
Michigan,Syracuse,15
Michigan,Rutgers,13
Michigan,Boston College,13
Michigan,Florida,13
Michigan,Emory,13
Michigan,Texas A&M,13
Michigan,Cornell,13
Michigan,Georgia,8
Michigan,Texas-Dallas,10
Michigan,Texas Tech,9
Michigan,Vermont,9
Michigan,Loyola-Chicago,12
Michigan,DePaul,10
Michigan,Grand Valley State,6
Michigan,Northern Iowa,8
Michigan,Wisconsin-Whitewater,3
Michigan,Wisconsin,11
Michigan,Wisconsin-Milwaukee,3
Michigan,James Madison,13
Michigan,Delaware,13
Michigan,Princeton,13
Michigan,Johns Hopkins,15
Michigan,William & Mary,14
Michigan,Temple,13
Texas,Michigan,15
Texas,Iowa State,15
Texas,Brown,7
Texas,North Carolina State,14
Texas,Wisconsin,9
Texas,Colorado State,11
Texas,Oklahoma State,15
Texas,Kansas State,15
Texas,Texas A&M,10
Texas,Texas State,15
Texas,Sam Houston State,11
Texas,Texas-Rio Grande Valley,6
Texas,Houston,8
Texas,Lamar,3
Texas,Texas-San Antonio,3
Texas,Texas-El Paso,10
Texas,Illinois,13
Texas,Stephen F. Austin,11
Texas,Texas-Dallas,15
Texas,Colorado,10
Texas,LSU,10
Texas,Brigham Young,12
Texas,Central Florida,11
Texas,Minnesota,13
Texas,Tufts,11
Texas,Rutgers,12
Texas,Pittsburgh,15
Texas,Georgia,13
Texas,Cal Poly-SLO,13
Texas,North Carolina,6
Texas,Ohio State,12
Texas,San Jose State,11
Texas,Whitman,5
Texas,California,5
Texas,Santa Clara,1
Tufts,Oregon,12
Tufts,Wisconsin,9
Tufts,Victoria,10
Tufts,Pittsburgh,9
Tufts,North Carolina State,10
Tufts,Massachusetts- Dartmouth,13
Tufts,Harvard,13
Tufts,Northeastern,10
Tufts,MIT,9
Tufts,Boston College,9
