source,target,weight
North Carolina-Asheville,Georgia Southern,12
North Carolina-Asheville,Florida Atlantic,14
North Carolina-Asheville,Messiah,11
North Carolina-Asheville,Middlebury,10
North Carolina-Asheville,Oberlin,11
North Carolina-Asheville,Campbell,13
North Carolina-Asheville,Franciscan,8
North Carolina-Asheville,Samford,13
North Carolina-Asheville,Navy,11
Florida Atlantic,Emory,6
Florida Atlantic,North Florida,13
Florida Atlantic,Chicago,11
Florida Atlantic,Luther,5
Florida Atlantic,North Carolina-Asheville,10
Florida Atlantic,Wisconsin-Eau Claire,12
Florida Atlantic,Georgia,9
Luther,North Florida,12
Luther,Emory,13
Luther,Chicago,12
Luther,Florida Atlantic,13
Luther,South Florida,9
Luther,Appalachian State,13
Luther,St John's,15
Luther,Cornell College,13
Luther,Bethel,13
Luther,Minnesota,13
Luther,Creighton,13
Luther,Drake,15
North Florida,Luther,7
North Florida,Chicago,9
North Florida,Florida Atlantic,10
North Florida,Emory,3
North Florida,Carleton Hot Karls,11
North Florida,Florida,11
North Florida,Charleston,13
North Florida,Northwestern,13
North Florida,Florida State,11
North Florida,Florida Tech,13
North Florida,Boston College,12
North Florida,Central Florida,13
North Florida,Embry-Riddle Florida,13
North Florida,Florida Gulf Coast,15
North Florida,Mississippi,11
North Florida,Texas State,11
North Florida,Texas Christian,11
North Florida,Trinity,7
North Florida,Georgia State,9
North Florida,Wisconsin-Whitewater,9
Chicago,North Florida,13
Chicago,Luther,10
Chicago,Florida Atlantic,13
Chicago,Emory,8
Chicago,North Carolina-Asheville,13
Chicago,Georgia College,15
Chicago,Georgia,15
Chicago,Florida State,7
Chicago,Kansas,8
Chicago,Kansas State,1
Chicago,Minnesota,0
Chicago,Coe,9
Chicago,Indiana,1
Chicago,Wisconsin- La Crosse,2
Chicago,Northwestern-St. Paul,9
Chicago,Cornell College,15
Chicago,Auburn,4
Chicago,North Carolina-Wilmington,6
Chicago,Ohio,10
Chicago,Virginia,8
Chicago,North Carolina-Charlotte,13
Chicago,Penn State,13
Florida,Middlebury,3
Florida,Florida Tech,13
Florida,Carleton College-GoP,6
Florida,Wisconsin-Eau Claire,10
Florida,Charleston,8
Florida,Carleton Hot Karls,9
Florida,North Florida,8
Florida,Rutgers,9
Florida,Michigan,6
Florida,Wisconsin,11
Florida,Northwestern,11
Florida,Kansas,13
Florida,Cornell,12
Florida,Boston College,13
Florida,Embry-Riddle Florida,13
Florida,Central Florida,13
Florida,Florida State,15
Florida,Cincinnati,13
Florida,South Florida,10
Florida,Temple,9
Florida,Texas State,12
Florida,LSU,10
Florida,Texas Tech,9
Florida,Texas Christian,13
Florida,Alabama-Birmingham,11
Florida,Southern California,8
Florida,UCLA,12
Florida,Colorado School of Mines,13
Florida,Chico State,13
Wisconsin-Eau Claire,Florida Tech,13
Wisconsin-Eau Claire,Middlebury,5
Wisconsin-Eau Claire,Carleton College-GoP,8
Wisconsin-Eau Claire,Florida,11
Wisconsin-Eau Claire,Georgia Southern,9
Wisconsin-Eau Claire,Florida Atlantic,14
Wisconsin-Eau Claire,Northwestern,6
Wisconsin-Eau Claire,UW Stevens Point,12
Wisconsin-Eau Claire,Wisconsin-Oshkosh,11
Wisconsin-Eau Claire,Minnesota State-Mankato,9
Wisconsin-Eau Claire,Minnesota-Duluth,5
Wisconsin-Eau Claire,Wisconsin- La Crosse,13
Wisconsin-Eau Claire,St. Thomas,13
Wisconsin-Eau Claire,Drake,11
Wisconsin-Eau Claire,Minnesota,7
Wisconsin-Eau Claire,Wisconsin,10
Florida Tech,Wisconsin-Eau Claire,15
Florida Tech,Carleton College-GoP,4
Florida Tech,Florida,5
Florida Tech,Middlebury,5
Florida Tech,Georgia College,8
Florida Tech,Georgia,12
Florida Tech,Davidson,11
Florida Tech,Berry,11
Florida Tech,Air Force,8
Florida Tech,Mary Washington,12
Florida Tech,High Point,7
Florida Tech,Campbell,13
Florida Tech,Elon,8
Florida Tech,Stetson,13
Florida Tech,North Florida,5
Florida Tech,South Florida,10
Florida Tech,Florida Gulf Coast,4
Florida Tech,Northwestern,6
Florida Tech,Troy,15
Florida Tech,Central Arkansas,15
Florida Tech,Georgia Southern,11
Florida Tech,Columbus State,14
Carleton Hot Karls,California-San Diego,5
Carleton Hot Karls,Georgia College,7
Carleton Hot Karls,Appalachian State,4
Carleton Hot Karls,Georgia Southern,6
Carleton Hot Karls,North Florida,9
Carleton Hot Karls,Florida,6
Carleton Hot Karls,Charleston,9
Carleton Hot Karls,Northwestern-St. Paul,11
Carleton Hot Karls,Drake,7
Carleton Hot Karls,Indiana,2
Carleton Hot Karls,Minnesota,10
Carleton Hot Karls,Wisconsin- La Crosse,13
Carleton Hot Karls,Coe,15
Carleton Hot Karls,Creighton,12
Carleton Hot Karls,Bethel,8
Carleton Hot Karls,Macalester,11
Carleton Hot Karls,Winona State,6
Georgia Southern,Georgia College,12
Georgia Southern,California-San Diego,7
Georgia Southern,Appalachian State,10
Georgia Southern,Carleton Hot Karls,13
Georgia Southern,North Carolina-Asheville,10
Georgia Southern,Wisconsin-Eau Claire,15
Georgia Southern,Vermont,4
Georgia Southern,Pennsylvania,9
Georgia Southern,James Madison,8
Georgia Southern,Purdue,3
Georgia Southern,Dayton,12
Georgia Southern,George Mason,15
Georgia Southern,Elon,14
Georgia Southern,Columbus State,13
Georgia Southern,Miami,13
Georgia Southern,Mississippi State,8
Georgia Southern,Florida Tech,13
Georgia Southern,Berry,15
Georgia Southern,Notre Dame,6
Georgia Southern,Alabama-Huntsville,11
Georgia Southern,Central Florida,7
Georgia Southern,Cincinnati,8
Georgia Southern,Georgia State,15
Georgia Southern,Minnesota-Duluth,13
Georgia College,Georgia Southern,15
Georgia College,Appalachian State,6
Georgia College,Carleton Hot Karls,13
Georgia College,California-San Diego,6
Georgia College,Chicago,9
Georgia College,Florida Tech,15
Georgia College,Mary Washington,10
Georgia College,Navy,13
Georgia College,Middlebury,7
Georgia College,Franciscan,5
Georgia College,Davidson,11
Georgia College,Rensselaer Polytech,13
Georgia College,Richmond,7
Indiana,RIT,13
Indiana,Kentucky,11
Indiana,Ohio,13
Indiana,Case Western Reserve,15
Indiana,Syracuse,13
Indiana,Xavier,15
Indiana,Georgia Tech,6
Indiana,George Mason,13
Indiana,Clemson,9
Indiana,Virginia,13
Indiana,Georgetown,11
Indiana,Alabama,10
Indiana,Truman State,6
Indiana,Alabama-Huntsville,12
Indiana,Union Tennessee,6
Indiana,Illinois State,12
Indiana,Purdue,6
Indiana,Wisconsin-Platteville,2
Indiana,Michigan State,8
Indiana,Illinois,4
Indiana,Wisconsin,8
Indiana,Northwestern-St. Paul,13
Indiana,Carleton Hot Karls,13
Indiana,Iowa,13
Indiana,Kansas State,14
Indiana,St John's,15
Indiana,Chicago,15
Case Western Reserve,Kentucky,9
Case Western Reserve,RIT,13
Case Western Reserve,Michigan,6
Case Western Reserve,Western Michigan,12
Case Western Reserve,Cedarville,13
Case Western Reserve,Ohio State,11
Case Western Reserve,Indiana,9
Case Western Reserve,University of Pittsburgh,14
Case Western Reserve,Purdue,8
Case Western Reserve,Wright State,11
Case Western Reserve,Ohio Northern,11
Case Western Reserve,John Carroll,15
Case Western Reserve,Elon,10
Case Western Reserve,Tennessee,8
Case Western Reserve,New Hampshire,13
Case Western Reserve,Georgetown,7
Case Western Reserve,Pennsylvania,8
Case Western Reserve,Tennessee-Chattanooga,13
Case Western Reserve,Connecticut,15
Case Western Reserve,West Virginia,6
Case Western Reserve,American,6
Case Western Reserve,Dayton,3
Case Western Reserve,SUNY-Buffalo,13
Case Western Reserve,Drexel University,11
Case Western Reserve,James Madison,13
Case Western Reserve,Vermont,11
Case Western Reserve,Davidson,15
Case Western Reserve,SUNY-Binghamton,15
Purdue,University of Pittsburgh,13
Purdue,Vanderbilt,13
Purdue,Ohio,10
Purdue,Kentucky,15
Purdue,Oberlin,15
Purdue,Case Western Reserve,15
Purdue,Pennsylvania,13
Purdue,Vermont,14
Purdue,James Madison,13
Purdue,Georgia Southern,13
Purdue,Johns Hopkins,13
Purdue,Tennessee,13
Purdue,John Brown,11
Purdue,Arkansas,11
Purdue,Michigan,8
Purdue,Texas A&M,11
Purdue,Iowa State,9
Purdue,Texas Tech,9
Purdue,Illinois State,9
Purdue,Wisconsin-Platteville,10
Purdue,Indiana,8
Purdue,Michigan State,9
Purdue,Illinois,5
Purdue,Washington University,10
Purdue,Wisconsin-Milwaukee,7
Purdue,Carthage College,13
Purdue,North Park,3
Purdue,Olivet Nazarene,8
Purdue,Truman State,2
Purdue,Marquette,5
Purdue,Wisconsin-Stout,13
University of Pittsburgh,Purdue,4
University of Pittsburgh,Ohio,6
University of Pittsburgh,Vanderbilt,12
University of Pittsburgh,Case Western Reserve,9
University of Pittsburgh,Lehigh,15
University of Pittsburgh,Syracuse,9
University of Pittsburgh,Kentucky,10
University of Pittsburgh,Campbell,13
University of Pittsburgh,SUNY-Fredonia,10
University of Pittsburgh,New Hampshire,12
University of Pittsburgh,Delaware,13
University of Pittsburgh,North Carolina State,13
Ohio,Vanderbilt,13
Ohio,University of Pittsburgh,10
Ohio,Purdue,13
Ohio,Indiana,7
Ohio,Michigan,15
Ohio,Rochester,15
Ohio,George Mason,13
Ohio,Clemson,13
Ohio,Georgia Tech,8
Ohio,New Hampshire,13
Ohio,Tennessee-Chattanooga,15
Ohio,Pennsylvania,13
Ohio,Delaware,13
Ohio,North Carolina State,13
Ohio,Rhode Island,13
Ohio,SUNY-Fredonia,13
Ohio,Virginia,13
Ohio,Chicago,12
Ohio,Auburn,12
Ohio,North Carolina-Wilmington,6
Ohio,Massachusetts,3
Ohio,Ohio State,8
Ohio,Maryland,12
Vanderbilt,Ohio,9
Vanderbilt,Purdue,7
Vanderbilt,University of Pittsburgh,7
Vanderbilt,Syracuse,9
Vanderbilt,Lehigh,10
Vanderbilt,Xavier,14
Vanderbilt,RIT,14
Vanderbilt,Middle Tennessee State,11
Vanderbilt,Belmont,13
Vanderbilt,Union Tennessee,13
Vanderbilt,Arkansas State,13
Vanderbilt,Northern Illinois,13
Vanderbilt,Missouri,10
Vanderbilt,Tennessee Tech,12
Vanderbilt,Miami Ohio,8
Vanderbilt,Ball State,13
Vanderbilt,Mississippi State,11
Vanderbilt,Georgia State,5
Vanderbilt,Mississippi,10
Vanderbilt,Alabama-Huntsville,11
Vanderbilt,LSU,4
Vanderbilt,Alabama,8
Vanderbilt,Illinois State,6
Trine,Dayton,5
Trine,Ohio Northern,9
Trine,Xavier,4
Trine,Ball State,7
Trine,Knox,11
Trine,Western Michigan,15
Trine,John Carroll,15
Ball State,Ohio Northern,13
Ball State,Dayton,6
Ball State,Xavier,9
Ball State,Trine,13
Ball State,Knox,15
Ball State,Wright State,15
Ball State,John Carroll,15
Ball State,Iowa,5
Ball State,Southern Indiana,13
Ball State,Miami Ohio,7
Ball State,Middle Tennessee State,6
Ball State,Vanderbilt,12
Ball State,Northern Illinois,15
Ball State,Tennessee Tech,10
Ohio Northern,Ball State,7
Ohio Northern,Xavier,4
Ohio Northern,Trine,15
Ohio Northern,Dayton,4
Ohio Northern,Toledo,10
Ohio Northern,Ohio State,15
Ohio Northern,Case Western Reserve,15
Ohio Northern,Portland,9
Ohio Northern,Missouri S&T,10
Ohio Northern,Michigan Tech,5
Ohio Northern,St Olaf,7
Xavier,Ohio Northern,13
Xavier,Ball State,13
Xavier,Trine,13
Xavier,Dayton,7
Xavier,Indiana,7
Xavier,Vanderbilt,6
Xavier,Cedarville,12
Xavier,Rochester,5
Xavier,Navy,13
Xavier,High Point,10
Xavier,Rensselaer Polytech,12
Xavier,Campbell,13
Xavier,Middlebury,7
Xavier,Missouri S&T,9
Xavier,Berry,11
Syracuse,Kenyon,13
Syracuse,Knox,11
Syracuse,Wright State,13
Syracuse,Oberlin,13
Syracuse,Indiana,9
Syracuse,Vanderbilt,12
Syracuse,Michigan,7
Syracuse,University of Pittsburgh,10
Syracuse,SUNY-Albany,12
Syracuse,Massachusetts-Lowell,11
Syracuse,SUNY-Stony Brook,12
Syracuse,Northeastern,11
Kenyon,Syracuse,4
Kenyon,Wright State,13
Kenyon,Oberlin,6
Kenyon,Knox,11
Kenyon,John Carroll,13
Kenyon,Ohio State,15
Kenyon,Northwestern,12
Kenyon,Jefferson,13
Kenyon,Bowdoin,6
Kenyon,Haverford,7
Kenyon,SUNY-Geneseo,3
Kenyon,Muhlenberg,11
Kenyon,Swarthmore,7
Kenyon,Catholic,0
Wright State,Knox,11
Wright State,Oberlin,6
Wright State,Kenyon,4
Wright State,Syracuse,6
Wright State,Ball State,9
Wright State,Case Western Reserve,12
Wright State,Northwestern,15
Wright State,Toledo,0
Oberlin,Wright State,13
Oberlin,Knox,10
Oberlin,Kenyon,13
Oberlin,Syracuse,7
Oberlin,Purdue,8
Oberlin,Lehigh,13
Oberlin,RIT,11
Oberlin,Dayton,11
Oberlin,Rose-Hulman,7
Oberlin,Brandeis,10
Oberlin,Winona State,5
Oberlin,Macalester,6
Oberlin,University of Louisville,15
Oberlin,Kent State,3
Oberlin,Denison,5
Oberlin,Kettering,0
Oberlin,Elon,11
Oberlin,Mary Washington,9
Oberlin,North Carolina-Asheville,9
Oberlin,Missouri S&T,8
Oberlin,Richmond,7
Oberlin,High Point,13
Oberlin,Rensselaer Polytech,6
John Carroll,Lehigh,5
John Carroll,Toledo,7
John Carroll,Rochester,2
John Carroll,Northwestern,8
John Carroll,Ball State,5
John Carroll,Kenyon,14
John Carroll,Case Western Reserve,0
John Carroll,Trine,0
Northwestern,Toledo,4
Northwestern,Lehigh,3
Northwestern,Rochester,5
Northwestern,John Carroll,13
Northwestern,Wright State,9
Northwestern,Kenyon,10
Northwestern,Western Michigan,15
Northwestern,Minnesota-Duluth,1
Northwestern,UW Stevens Point,4
Northwestern,Wisconsin-Eau Claire,4
Northwestern,Minnesota State-Mankato,3
Northwestern,Wisconsin-Oshkosh,7
Northwestern,Wisconsin-Platteville,15
Northwestern,Pittsburgh,7
Northwestern,William & Mary,10
Northwestern,Tufts,13
Northwestern,North Carolina-Wilmington,13
Northwestern,California-Santa Barbara,7
Northwestern,Virginia Tech,11
Northwestern,Maryland,13
Northwestern,Northeastern,12
Northwestern,Kennesaw State,8
Northwestern,Brigham Young,9
Northwestern,Florida,5
Northwestern,Brown,10
Northwestern,North Florida,0
Northwestern,South Florida,10
Northwestern,High Point,7
Northwestern,Florida Gulf Coast,7
Northwestern,Stetson,15
Northwestern,Oklahoma,13
Northwestern,Rutgers,14
Northwestern,Florida State,13
Northwestern,Florida Tech,15
Northwestern,Oregon,8
Northwestern,Ohio State,9
Northwestern,California,6
Northwestern,Stanford,12
Northwestern,Minnesota,6
Northwestern,Washington,5
Toledo,Northwestern,12
Toledo,Rochester,6
Toledo,John Carroll,11
Toledo,Lehigh,2
Toledo,Knox,10
Toledo,Ohio Northern,15
Toledo,Wright State,15
Toledo,Wisconsin-Whitewater,1
Toledo,Michigan State,8
Toledo,Wisconsin,8
Toledo,Wisconsin-Milwaukee,2
Toledo,Northern Iowa,4
Toledo,Loyola-Chicago,0
Toledo,DePaul,0
Rochester,Toledo,9
Rochester,Northwestern,10
Rochester,John Carroll,13
Rochester,Lehigh,8
Rochester,Ohio,8
Rochester,RIT,11
Rochester,Dayton,8
Rochester,Xavier,8
Rochester,SUNY-Geneseo,8
Rochester,Colgate,11
Rochester,Amherst Regional,8
Rochester,Rensselaer Polytech,8
Rochester,Williams,7
Rochester,Maine,9
Rochester,Skidmore,15
Rochester,Ithaca,13
Ohio State,Western Michigan,11
Ohio State,Michigan,7
Ohio State,Cedarville,3
Ohio State,Case Western Reserve,12
Ohio State,Ohio Northern,5
Ohio State,Kenyon,0
Ohio State,Davidson,5
Ohio State,Wesleyan,8
Ohio State,Richmond,5
Ohio State,Shippensburg,8
Ohio State,Messiah,13
Ohio State,Dartmouth,13
Ohio State,North Carolina,10
Ohio State,Tennessee,13
Ohio State,Appalachian State,12
Ohio State,North Carolina State,13
Ohio State,Alabama,13
Ohio State,Ohio,15
Ohio State,California,8
Ohio State,Brigham Young,11
Ohio State,Northwestern,12
Ohio State,Oregon,6
Ohio State,Texas,10
Ohio State,Colorado State,12
Ohio State,Carleton College-CUT,8
Cedarville,Western Michigan,11
Cedarville,Ohio State,13
Cedarville,Case Western Reserve,9
Cedarville,Michigan,10
Cedarville,Lehigh,13
Cedarville,Dayton,9
Cedarville,Xavier,13
Cedarville,William & Mary,13
Cedarville,Virginia Tech,13
Cedarville,Maryland,13
Cedarville,South Carolina,15
Cedarville,James Madison,15
Cedarville,Navy,12
Cedarville,Brandeis,6
Cedarville,Salisbury,13
Cedarville,RIT,8
Cedarville,Rutgers,11
Cedarville,Drexel University,13
Minnesota-Duluth,Northwestern,9
Minnesota-Duluth,Wisconsin-Platteville,8
Minnesota-Duluth,Wisconsin-Oshkosh,4
Minnesota-Duluth,Minnesota State-Mankato,7
Minnesota-Duluth,UW Stevens Point,15
Minnesota-Duluth,Wisconsin-Eau Claire,8
Minnesota-Duluth,Florida State,9
Minnesota-Duluth,Tennessee-Chattanooga,12
Minnesota-Duluth,Auburn,3
Minnesota-Duluth,Notre Dame,10
Minnesota-Duluth,Mississippi State,13
Minnesota-Duluth,Georgia Southern,14
UW Stevens Point,Wisconsin-Oshkosh,8
UW Stevens Point,Northwestern,6
UW Stevens Point,Wisconsin-Eau Claire,7
UW Stevens Point,Wisconsin-Platteville,10
UW Stevens Point,Minnesota-Duluth,0
UW Stevens Point,Minnesota State-Mankato,0
Wisconsin-Oshkosh,UW Stevens Point,9
Wisconsin-Oshkosh,Minnesota State-Mankato,7
Wisconsin-Oshkosh,Minnesota-Duluth,2
Wisconsin-Oshkosh,Wisconsin-Platteville,7
Wisconsin-Oshkosh,Wisconsin-Eau Claire,8
Wisconsin-Oshkosh,Northwestern,5
Wisconsin-Oshkosh,Cal Poly-Pomona,8
Wisconsin-Oshkosh,Colorado Mesa,3
Wisconsin-Oshkosh,San Diego State,7
Wisconsin-Oshkosh,Cal State-Fullerton,8
Wisconsin-Oshkosh,Arizona,13
Wisconsin-Oshkosh,Southern California,13
Wisconsin-Oshkosh,Occidental,3
Wisconsin-Platteville,Minnesota-Duluth,7
Wisconsin-Platteville,Minnesota State-Mankato,6
Wisconsin-Platteville,Wisconsin-Oshkosh,11
Wisconsin-Platteville,UW Stevens Point,11
Wisconsin-Platteville,Northwestern,0
Wisconsin-Platteville,Michigan State,13
Wisconsin-Platteville,Purdue,11
Wisconsin-Platteville,Indiana,12
Wisconsin-Platteville,Illinois State,9
Wisconsin-Platteville,Wisconsin-Milwaukee,3
Wisconsin-Platteville,Loyola-Chicago,9
Wisconsin-Platteville,Wisconsin,6
Wisconsin-Platteville,Northern Iowa,11
Minnesota State-Mankato,Wisconsin-Oshkosh,9
Minnesota State-Mankato,Wisconsin-Platteville,9
Minnesota State-Mankato,Northwestern,6
Minnesota State-Mankato,Minnesota-Duluth,8
Minnesota State-Mankato,Wisconsin-Eau Claire,12
Minnesota State-Mankato,UW Stevens Point,15
Minnesota State-Mankato,Texas-San Antonio,11
Minnesota State-Mankato,Texas A&M,11
Minnesota State-Mankato,Alabama-Birmingham,9
Minnesota State-Mankato,Sul Ross State,12
Minnesota State-Mankato,Texas State,7
Minnesota State-Mankato,Texas Christian,12
Minnesota State-Mankato,Trinity,10
Macalester,Milwaukee School of Engineering,11
Macalester,Pacific Lutheran,11
Macalester,Michigan Tech,10
Macalester,Portland,9
Macalester,Oberlin,10
Macalester,Minnesota,8
Macalester,Winona State,12
Macalester,Bethel,13
Macalester,Carleton Hot Karls,10
Milwaukee School of Engineering,Macalester,9
Milwaukee School of Engineering,Michigan Tech,4
Milwaukee School of Engineering,Pacific Lutheran,12
Milwaukee School of Engineering,Winona State,7
Milwaukee School of Engineering,Marquette,3
Milwaukee School of Engineering,Loyola-Chicago,5
Milwaukee School of Engineering,Coe,11
Milwaukee School of Engineering,North Park,10
Milwaukee School of Engineering,Wisconsin-Stout,13
Milwaukee School of Engineering,Southern Illinois-Edwardsville,8
Milwaukee School of Engineering,Illinois-Chicago,15
Michigan Tech,Pacific Lutheran,12
Michigan Tech,Milwaukee School of Engineering,12
Michigan Tech,Macalester,15
Michigan Tech,Portland,13
Michigan Tech,Ohio Northern,13
Michigan Tech,Missouri S&T,5
Michigan Tech,Rose-Hulman,13
Michigan Tech,St. Thomas,11
Missouri S&T,Grinnell,9
Missouri S&T,Ohio Northern,12
Missouri S&T,Portland,5
Missouri S&T,St Olaf,7
Missouri S&T,Michigan Tech,7
Missouri S&T,North Park,9
Missouri S&T,Anderson,13
Missouri S&T,Richmond,8
Missouri S&T,Oberlin,13
Missouri S&T,Messiah,12
Missouri S&T,Mary Washington,8
Missouri S&T,Davidson,10
Missouri S&T,Xavier,13
Grinnell,Missouri S&T,5
Grinnell,Portland,2
Grinnell,Puget Sound,4
St Olaf,Puget Sound,9
St Olaf,Indiana Wesleyan,11
St Olaf,North Park,10
St Olaf,Portland,8
St Olaf,Missouri S&T,8
St Olaf,Brandeis,8
St Olaf,Ohio Northern,11
St Olaf,St John's,13
St Olaf,Missouri,12
St Olaf,Missouri State,13
St Olaf,Marquette,13
Brandeis,Winona State,9
Brandeis,Oberlin,12
Brandeis,Rose-Hulman,13
Brandeis,St Olaf,6
Brandeis,Pacific Lutheran,9
Brandeis,Bentley,13
Brandeis,Catholic,13
Brandeis,Franciscan,13
Brandeis,Bates College,4
Brandeis,Bowdoin,6
Brandeis,SUNY-Geneseo,13
Brandeis,Colby,2
Brandeis,Salisbury,13
Brandeis,Cedarville,13
Brandeis,Navy,13
Brandeis,Lehigh,10
Brandeis,Liberty,8
Brandeis,Princeton,11
Brandeis,West Chester,12
Winona State,Brandeis,8
Winona State,Rose-Hulman,7
Winona State,Oberlin,6
Winona State,Puget Sound,8
Winona State,Milwaukee School of Engineering,10
Winona State,Coe,13
Winona State,Marquette,4
Winona State,Loyola-Chicago,11
Winona State,Truman State,9
Winona State,Wisconsin-Whitewater,12
Winona State,Illinois-Chicago,13
Winona State,Grand Valley State,3
Winona State,Macalester,11
Winona State,Bethel,13
Winona State,Minnesota,8
Winona State,Carleton Hot Karls,13
Davidson,Ohio State,13
Davidson,Messiah,10
Davidson,Wesleyan,12
Davidson,Richmond,13
Davidson,Shippensburg,13
Davidson,Florida Tech,12
Davidson,Rensselaer Polytech,9
Davidson,Air Force,9
Davidson,Middlebury,6
Davidson,Georgia College,13
Davidson,Missouri S&T,8
Davidson,James Madison,12
Davidson,Williams,15
Davidson,Liberty,9
Davidson,North Carolina,13
Davidson,Tennessee-Chattanooga,9
Davidson,Case Western Reserve,10
Shippensburg,Wesleyan,11
Shippensburg,Richmond,7
Shippensburg,Messiah,6
Shippensburg,Ohio State,13
Shippensburg,Davidson,9
Shippensburg,Maryland-Baltimore County,10
Shippensburg,Princeton,6
Shippensburg,Drexel University,6
Shippensburg,Towson,11
Shippensburg,Lehigh,6
Shippensburg,Wake Forest,15
Shippensburg,Virginia Commonwealth,14
Wesleyan,Shippensburg,8
Wesleyan,Ohio State,13
Wesleyan,Davidson,7
Wesleyan,Messiah,13
Wesleyan,Richmond,11
Messiah,Davidson,8
Messiah,Shippensburg,12
Messiah,Wesleyan,8
Messiah,Ohio State,9
Messiah,North Carolina-Asheville,10
Messiah,Air Force,8
Messiah,Anderson,13
Messiah,Missouri S&T,13
Messiah,Rensselaer Polytech,13
Messiah,Samford,12
Messiah,Elon,9
Arizona,Arizona State,12
Arizona,Air Force,11
Arizona,Northern Arizona,2
Arizona,Denver,7
Arizona,The University of Texas at El Paso,8
Arizona,Michigan State,13
Arizona,California,4
Arizona,Southern California,7
Arizona,Dartmouth,7
Arizona,Santa Clara,13
Arizona,Lewis & Clark,7
Arizona,California-Santa Cruz,10
Arizona,Las Positas,5
Arizona,Washington,8
Arizona,Cal Poly-SLO,9
Arizona,California-San Diego,0
Arizona,Utah,13
Arizona,UCLA,11
Arizona,Colorado School of Mines,10
Arizona,Wisconsin-Oshkosh,10
Arizona,Cal State-Fullerton,13
Arizona,Nevada-Reno,13
Arizona,Cal State-Long Beach,13
Arizona State,Arizona,11
Arizona State,Grand Canyon,10
Arizona State,Kansas,7
Arizona State,Florida State,5
Arizona State,Marquette,5
Arizona State,John Brown,11
Arizona State,Washington University,3
Arizona State,Brigham Young,4
Arizona State,Colorado State,13
Arizona State,University of New Mexico,2
Arizona State,The University of Texas at El Paso,5
Arizona State,Denver,8
Arizona State,Northern Arizona,11
Arizona State,Air Force,11
Arizona State,Colorado School of Mines,13
Arizona State,Ottawa Arizona,13
Arizona State,Southern California,13
Arizona State,New Mexico,6
Arizona State,Cal Poly-SLO,10
Arizona State,San Diego State,4
Arizona State,Miami,13
Kettering,University of Louisville,15
Kettering,Denison,7
Kettering,Kent State,6
Kettering,Oberlin,15
University of Louisville,Kettering,0
University of Louisville,Oberlin,0
University of Louisville,Denison,0
Denison,Kettering,9
Denison,University of Louisville,15
Denison,Oberlin,15
Denison,Kent State,5
Kent State,Oberlin,14
Kent State,Kettering,15
Kent State,Denison,11
Kent State,Indiana Pennsylvania,13
Kent State,Akron,9
Kent State,Pittsburgh,4
Kent State,Carnegie Mellon,10
Missouri,John Brown,4
Missouri,Tulsa,15
Missouri,Colorado,6
Missouri,Arkansas,3
Missouri,Missouri State,7
Missouri,St Olaf,6
Missouri,St John's,13
Missouri,Southern Illinois-Edwardsville,10
Missouri,Tennessee Tech,13
Missouri,Arkansas State,12
Missouri,Vanderbilt,5
Missouri,Northern Illinois,9
Missouri,Middle Tennessee State,11
Missouri,Southern Indiana,15
Arkansas State,Nebraska,4
Arkansas State,Dallas Baptist,0
Arkansas State,Hendrix,15
Arkansas State,Colorado School of Mines,15
Arkansas State,Vanderbilt,6
Arkansas State,Missouri,6
Arkansas State,Northern Illinois,15
Arkansas State,Tennessee Tech,12
Arkansas State,Southern Indiana,12
Hendrix,Colorado College,1
Hendrix,Arkansas State,13
Hendrix,Nebraska-Omaha,14
Nebraska-Omaha,Arkansas,3
Nebraska-Omaha,Hendrix,12
Nebraska-Omaha,Tulsa,7
Nebraska-Omaha,Colorado School of Mines,14
Nebraska-Omaha,Iowa,5
Nebraska-Omaha,Wisconsin- La Crosse,6
Nebraska-Omaha,Creighton,10
Nebraska-Omaha,Kansas State,10
Nebraska-Omaha,Bethel,10
Nebraska-Omaha,St John's,6
Nebraska-Omaha,Drake,10
Dallas Baptist,Oklahoma,12
Dallas Baptist,Arkansas State,15
Dallas Baptist,Central Arkansas,10
Central Arkansas,Colorado,9
Central Arkansas,Dallas Baptist,8
Central Arkansas,Tulsa,8
Central Arkansas,Colorado School of Mines,13
Central Arkansas,Berry,0
Central Arkansas,Florida Tech,0
Central Arkansas,Troy,0
Central Arkansas,Mississippi State,0
Central Arkansas,Miami,0
Central Arkansas,Columbus State,0
Tulsa,Missouri,3
Tulsa,Oklahoma,9
Tulsa,Nebraska-Omaha,15
Tulsa,Central Arkansas,10
Carleton College-CUT,Harvard,14
Carleton College-CUT,Georgia,13
Carleton College-CUT,Virginia Tech,13
Carleton College-CUT,North Carolina,11
Carleton College-CUT,North Carolina State,13
Carleton College-CUT,Oregon,15
Carleton College-CUT,Brown,8
Carleton College-CUT,Emory,13
Carleton College-CUT,Pittsburgh,11
Carleton College-CUT,Kansas,13
Carleton College-CUT,Central Florida,8
Carleton College-CUT,Brigham Young,10
Carleton College-CUT,Tufts,13
Carleton College-CUT,Kennesaw State,15
Carleton College-CUT,Northeastern,15
Carleton College-CUT,Washington,13
Carleton College-CUT,Colorado State,11
Carleton College-CUT,California,12
Carleton College-CUT,Colorado,8
Carleton College-CUT,Ohio State,9
Harvard,Carleton College-CUT,12
Harvard,Virginia Tech,9
Harvard,Georgia,10
